Index	a	b	Position	Player	Team	Floor	Points	Ceiling	SD	Uncertainty	VOR	"Drop Off"	Tier	ADP	AAV
182			TE	Isaiah Likely	BAL	2.12	3	3.91	1.13	94	-1.39	0.115	10
183			DST	Lions	DET	3.46	3.99	4.65	0.445	52	-1.42	0.19	20
184			WR	Chase Claypool	PIT	5.26	6.47	6.89	0.375	23	-1.47	0.0252	12
185			K	Joey Slye	WAS	5.69	7.4	8.99	1.58	93	-1.49	0.168	3
186			WR	Robby Anderson	CAR	5.56	6.44	7.01	0.445	24	-1.5	0.0445	12
187			QB	Tua Tagovailoa	MIA	12.7	15.2	16.2	0.574	12	-1.51	0.171	7
188			TE	C.J. Uzomah	NYJ	1.09	2.88	4.86	1.83	99	-1.51	0.0623	10
189			WR	JuJu Smith-Schuster	KC	5.89	6.4	11.4	0.507	35	-1.54	0.0974	12
190			TE	Jonnu Smith	NE	2.3	2.82	3.32	0.282	12	-1.57	0.188	11
191			DST	Colts	IND	2.68	3.8	4.24	0.608	81	-1.61	0	20
192			WR	Marquez Valdes-Scantling	KC	4.69	6.3	6.9	0.504	34	-1.64	0.123	12
193			K	Cade York	CLE	6.33	7.23	8.72	0.629	27	-1.66	0.0122	3
194			K	Mason Crosby	GB	6	7.22	8.78	1.5	90	-1.67	0.132	3
195			QB	Jared Goff	DET	13.4	15	16.4	1.09	41	-1.68	0.938	7
196			RB	Melvin Gordon	DEN	5.5	7.29	8.12	0.215	7	-1.7	0.152	10
197			WR	D.J. Chark	DET	5.25	6.18	6.93	0.243	15	-1.76	0.008	12
198			TE	Harrison Bryant	CLE	2.4	2.63	3.03	0.053	3	-1.76	0.21	11
199			WR	Marvin Jones	JAC	4.83	6.17	6.96	0.998	68	-1.77	0.00189	12
200			WR	Jarvis Landry	NO	5.15	6.17	7.31	0.89	59	-1.77	0.158	13
201			K	Chris Boswell	PIT	5.61	7.09	9.19	1.97	97	-1.8	0.154	3
202			RB	Raheem Mostert	MIA	5.4	7.14	10.1	1.73	92	-1.85	0.014	10
203			RB	Rhamondre Stevenson	NE	6.3	7.12	8.07	0.796	49	-1.87	0.262	10
204			WR	Breshad Perriman	TB	3.9	6.01	6.8	0.316	18	-1.93	0.0155	13
205			WR	Jahan Dotson	WAS	4.99	5.99	6.98	1.1	73	-1.95	0.042	13
206			K	Riley Patterson	JAC	5.68	6.93	7.93	0.741	40	-1.95	0	3
207			TE	Kylen Granson	IND	1.49	2.42	2.74	0.133	6	-1.97	0.0005	11
208			TE	Dalton Schultz	DAL	1.22	2.42	4.88	0	1	-1.97	0.0544	11
209			WR	Hunter Renfrow	LVR	4.86	5.95	6.76	0.534	37	-1.99	0.108	13
210			TE	Foster Moreau	LVR	1.16	2.37	3.63	0.522	47	-2.02	0	11
211			WR	Chris Olave	NO	4.66	5.85	9.82	0.845	58	-2.1	0.0608	13
212			RB	Breece Hall	NYJ	5.35	6.86	8.45	1.5	85	-2.13	0.103	10
213			WR	Mecole Hardman	KC	4.8	5.78	8.08	0.891	62	-2.16	0.0805	13
214			RB	Jamaal Williams	DET	3.78	6.76	8.31	1.86	93	-2.23	0.25	11
215			WR	Nico Collins	HOU	5.18	5.7	7.17	0.148	4	-2.24	0.00146	13
216			WR	Russell Gage	TB	4.5	5.7	6.34	0.46	25	-2.24	0.0105	13
217			WR	Keenan Allen	LAC	2.04	5.69	9.11	2.77	99	-2.25	0.00375	13
218			WR	Treylon Burks	TEN	4.9	5.69	9.91	0.0712	1	-2.25	0.107	13
219			WR	Greg Dortch	ARI	4.68	5.58	6.53	0.752	55	-2.36	0.0897	13
220			WR	Tyler Boyd	CIN	3.93	5.49	7.06	0.933	66	-2.45	0.00708	13
221			WR	DeVante Parker	NE	2.72	5.48	5.84	0.2	7	-2.46	0.0232	13
222			RB	Travis Etienne	JAC	5.27	6.51	7.82	0.694	38	-2.48	0.611	11
223			WR	Michael Gallup	DAL	2.08	5.46	7.24	1.08	72	-2.48	0.062	14
224			WR	Nelson Agholor	NE	4.5	5.4	6.8	0.578	39	-2.54	0.00219	14
225			WR	Josh Palmer	LAC	4.71	5.4	6.5	0.741	54	-2.55	0.113	14
226			QB	Geno Smith	SEA	12.6	14.1	15.4	1.43	68	-2.62	0.0702	7
227			WR	Donovan Peoples-Jones	CLE	4.71	5.28	5.81	0.222	8	-2.66	0.0937	14
