Player	Team	Position	Floor	Mean	Ceiling	SD	Risk	"Drop Off"	Tier	ADP
Rhamondre Stevenson	NE	RB	5.77	6.62	8.65	1.44	6.88	0.135	12
Rashod Bateman	BAL	WR	4.21	6.58	8.45	1.93	7.21	0.0122	10
Bryan Edwards	LVR	WR	5.03	6.57	7.9	1.26	5.07	0.198	10
Kenneth Gainwell	PHI	RB	4.38	6.48	8.02	1.63	5.5	0.484	12
Mike Glennon	NYG	QB	1.02	6.37	15	7.8	11	0.281	17
Kendrick Bourne	NE	WR	4.12	6.37	8.89	2.04	6.39	0.0121	10
Allen Lazard	GB	WR	5.6	6.36	7.2	0.741	4.14	0.057	10
Randall Cobb	GB	WR	4.12	6.3	7.67	1.68	5.85	0.143	11
Jalen Reagor	PHI	WR	5.62	6.16	6.76	0.507	4.23	0.197	11
Raiders	LVR	DST	3.74	6.14	8.3	1.91	8.58	0.068	9
Kyle Allen	WAS	QB	0.852	6.09	11.5	7.8	11	0.482	17
Giants	NYG	DST	4.86	6.07	7.06	0.954	6.37	0.105	10
Sony Michel	LAR	RB	5.23	6	6.76	0.674	3.18	0.317	12
Seahawks	SEA	DST	4.76	5.97	6.48	0.855	4.42	0.124	11
Dolphins	MIA	DST	4.99	5.84	6.86	0.794	4.67	0.0496	11
Broncos	DEN	DST	4.58	5.79	6.49	0.78	2.59	0.0252	11
Robert Tonyan	GB	TE	5.2	5.79	6.44	0.685	4.59	0.0542	8
Falcons	ATL	DST	4.48	5.77	6.68	1.02	4.35	0.023	12
Jets	NYJ	DST	4.68	5.74	6.86	1	4.72	0.126	13
Evan Engram	NYG	TE	5.22	5.73	6.1	0.393	3.17	0.132	8
Nyheim Hines	IND	RB	5.25	5.68	6.54	0.621	3.36	0.102	12
Chiefs	KC	DST	4.72	5.62	6.7	0.974	6.78	0.0378	13
Davis Mills	HOU	QB	0.861	5.61	13.6	6.16	6.53	1.39	18
Jonnu Smith	NE	TE	4.55	5.6	6.5	0.86	4.48	0.0172	8
Bengals	CIN	DST	3.54	5.58	6.6	1.28	5.25	0.129	14
David Johnson	HOU	RB	5.13	5.58	6.03	0.403	2.99	0.0805	13
C.J. Uzomah	CIN	TE	3.72	5.58	7.37	1.35	5.6	0.196	8
Ronald Jones	TB	RB	4.25	5.5	8.14	1.89	5.63	0.666	13
Eagles	PHI	DST	3.81	5.45	6.32	1.19	3.77	0.327	15
Austin Hooper	CLE	TE	4.77	5.39	6.37	0.751	5.28	0.412	9
49ers	SF	DST	3.01	5.13	6.72	1.62	5.84	0.114	16
Bears	CHI	DST	3.94	5.01	5.76	0.706	4.98	0.18	17
Anthony Firkser	TEN	TE	4.66	4.98	5.38	0.368	4.13	0.0797	9
Ross Dwelley	SF	TE	3.43	4.9	5.83	1.12	6.68	0.238	9
Titans	TEN	DST	3.64	4.83	5.89	0.991	4.69	0.457	18
Devonta Freeman	BAL	RB	2.99	4.83	6.72	1.61	7.21	0.0302	13
Salvon Ahmed	MIA	RB	3.79	4.8	5.66	0.802	4.37	0.0811	13
Giovani Bernard	TB	RB	4.35	4.72	5.59	0.616	3.59	0.054	13
Jerick McKinnon	KC	RB	3.39	4.67	6.03	1.15	6.99	0.173	14
Mo Alie-Cox	IND	TE	3.58	4.66	5.17	0.727	4.33	0.0682	10
Cole Kmet	CHI	TE	3.94	4.59	5.34	0.612	3.96	0.153	10
Kyle Juszczyk	SF	RB	4	4.5	5.42	0.695	4.57	0.0309	14
Trey Sermon	SF	RB	3.26	4.46	5.72	1.38	8.05	0.0975	14
Hayden Hurst	ATL	TE	3.03	4.44	5.39	1.04	5.44	0.0237	10
Gerald Everett	SEA	TE	3.52	4.41	5.16	0.708	4.4	0.188	10
Redskins	WAS	DST	3.38	4.37	5.52	0.873	2.22	0.924	19
Rashaad Penny	SEA	RB	3.9	4.37	4.81	0.663	3.61	0.00932	14
Phillip Lindsay	HOU	RB	3.7	4.36	4.83	0.555	3.01	0.0648	14
Malcolm Brown	MIA	RB	3.29	4.29	5.18	0.916	7.33	0.0228	14
Tarik Cohen	CHI	RB		4.27				0.151	14
David Njoku	CLE	TE	2.51	4.23	5.54	1.19	5.54	0.0242	10
Taysom Hill	NO	QB	1.94	4.22	5.82	1.74	4.29	1.84	19
O.J. Howard	TB	TE	3.37	4.2	5.29	0.838	5.95	0.0634	10
Jason Croom	PHI	TE		4.14				0.248	11
Ty Johnson	NYJ	RB	3.45	4.12	4.8	0.593	3.98	0.0063	14
Jeremy McNichols	TEN	RB	3.03	4.11	5.13	1.1	5.95	0.0167	14
DeeJay Dallas	SEA	RB	3.42	4.1	5.21	0.826	4.38	0.24	14
Tommy Tremble	CAR	TE	2.61	3.89	4.95	1.13	5.87	0.123	11
LeVeon Bell	BAL	RB	2.84	3.86	4.6	0.936	5.23	0.0701	14
Lamical Perine	NYJ	RB	3.29	3.79	4.28	0.713	3.79	0.0651	14
Adam Trautman	NO	TE	2.93	3.77	4.7	0.763	4.67	0.117	11
Travis Homer	SEA	RB	2.23	3.72	5.03	1.46	5.36	0.086	15
Ian Thomas	CAR	TE	2.43	3.65	4.59	0.936	6.58	0.298	11
Chris Evans	CIN	RB	2.21	3.63	4.6	1.06	5.6	0.0587	15
Marlon Mack	IND	RB	2.44	3.58	4.02	0.826	4.76	0.0531	15
Samaje Perine	CIN	RB	2.53	3.52	4.46	1.4	5.42	0.0194	15
Ty Montgomery	NO	RB	2.37	3.5	4.66	1.19	6.17	0.0534	15
Texans	HOU	DST	-0.752	3.45	5.14	2.5	7.44	0.3	20
Ty'Son Williams	BAL	RB	1.17	3.45	6.66	2.52	8.23	0.0267	15
Jack Doyle	IND	TE	2.45	3.35	4.35	0.836	4.46	0.053	11
Cameron Brate	TB	TE	1.86	3.3	5.04	1.37	6.51	0.122	12
Lions	DET	DST	-0.563	3.15	5.47	2.75	10.2	
